0,1,2,3,Excited_State,%,round_%
242,->,257,-0.40892,46,33.443113280000006,33.4
254,->,261,0.41021,46,33.654448820000006,33.7
254,->,262,0.19524,46,7.623731520000001,7.6
238,->,256,0.52264,47,54.63051392,54.6
239,->,256,0.19852,47,7.882038080000001,7.9
241,->,257,-0.32100,47,20.6082,20.6
252,->,266,0.16372,47,5.360847680000001,5.4
254,->,261,0.10350,47,2.1424499999999997,2.1
238,->,256,0.21855,48,9.5528205,9.6
240,->,257,0.57864,48,66.96484992000002,67.0
241,->,257,0.27896,48,15.563736319999999,15.6
238,->,256,-0.24452,49,11.958006079999999,12.0
239,->,256,0.51169,49,52.36533122,52.4
240,->,257,0.16891,49,5.70611762,5.7
242,->,257,0.11877,49,2.82126258,2.8
249,->,266,0.10204,49,2.08243232,2.1
250,->,266,0.10830,49,2.3457779999999997,2.3
253,->,259,-0.12324,49,3.0376195200000002,3.0
254,->,261,0.16291,49,5.30793362,5.3
252,->,266,-0.14397,50,4.145472179999999,4.1
253,->,259,0.53200,50,56.60480000000001,56.6
253,->,266,-0.16889,50,5.70476642,5.7
254,->,266,-0.26107,50,13.631508980000003,13.6
254,->,263,0.11750,51,2.76125,2.8
255,->,263,0.67931,51,92.29241522,92.3
237,->,256,0.61259,52,75.05330161999998,75.1
252,->,259,0.14034,52,3.9390631199999997,3.9
252,->,266,-0.18792,52,7.06278528,7.1
254,->,266,-0.18015,52,6.490804499999999,6.5
238,->,257,-0.15720,53,4.942368,4.9
249,->,266,0.27225,53,14.8240125,14.8
250,->,266,0.31256,53,19.53875072,19.5
251,->,258,0.45331,53,41.09799122,41.1
253,->,260,-0.11234,53,2.52405512,2.5
254,->,264,0.14822,54,4.393833679999999,4.4
255,->,264,0.67298,54,90.58041608,90.6
239,->,256,0.10109,55,2.04383762,2.0
249,->,266,-0.15466,55,4.78394312,4.8
250,->,266,-0.17920,55,6.422528,6.4
251,->,258,0.32071,55,20.57098082,20.6
253,->,260,0.44652,55,39.87602208,39.9
253,->,266,-0.16074,55,5.167469519999999,5.2
254,->,260,-0.10712,55,2.29493888,2.3
254,->,266,-0.12840,55,3.2973119999999994,3.3
249,->,266,0.20387,56,8.31259538,8.3
250,->,266,0.23636,56,11.17320992,11.2
251,->,258,-0.18235,56,6.650304500000001,6.7
253,->,259,0.10104,56,2.04181632,2.0
253,->,260,0.42952,56,36.89748608,36.9
253,->,266,0.20530,56,8.429618000000001,8.4
254,->,260,-0.11547,56,2.66666418,2.7
254,->,266,0.13700,56,3.753800000000001,3.8
255,->,265,0.13481,56,3.634747220000001,3.6
251,->,258,-0.12902,57,3.3292320799999997,3.3
253,->,259,-0.11235,57,2.5245045000000004,2.5
253,->,266,-0.17084,57,5.837261119999999,5.8
255,->,265,0.61867,57,76.55051378000002,76.6
237,->,256,0.11986,58,2.87328392,2.9
249,->,266,-0.13323,58,3.550046579999999,3.6
250,->,266,-0.14152,58,4.00558208,4.0
251,->,258,0.14869,58,4.42174322,4.4
253,->,259,0.29334,58,17.209671119999996,17.2
253,->,260,-0.14844,58,4.406886719999999,4.4
253,->,261,-0.14543,58,4.229976980000001,4.2
253,->,262,0.16187,58,5.240379380000001,5.2
253,->,266,0.31591,58,19.95982562,20.0
254,->,266,0.13541,58,3.66717362,3.7
255,->,265,0.26528,58,14.074695680000001,14.1
238,->,257,0.60414,59,72.99702792000001,73.0
239,->,257,0.22485,59,10.1115045,10.1
251,->,258,0.17032,59,5.80178048,5.8
252,->,259,0.11889,60,2.8269664199999998,2.8
253,->,261,-0.23825,60,11.3526125,11.4
253,->,262,0.58781,60,69.10411922000002,69.1
253,->,266,-0.14375,60,4.132812499999999,4.1
236,->,256,-0.12586,61,3.16814792,3.2
238,->,257,0.16792,61,5.639425280000001,5.6
239,->,257,-0.33124,61,21.943987519999997,21.9
253,->,261,-0.10048,61,2.01924608,2.0
253,->,262,-0.11016,61,2.42704512,2.4
254,->,263,0.41463,61,34.38360738,34.4
254,->,265,0.30954,61,19.163002319999997,19.2
236,->,256,0.12264,62,3.00811392,3.0
238,->,257,-0.17323,62,6.00172658,6.0
239,->,257,0.41449,62,34.36039202,34.4
252,->,259,-0.20493,62,8.399260980000001,8.4
254,->,263,0.29159,62,17.004945620000004,17.0
254,->,265,0.30402,62,18.48563208,18.5
253,->,263,-0.12392,63,3.0712332800000004,3.1
254,->,263,-0.43035,63,37.0402245,37.0
254,->,265,0.52162,63,54.41748487999999,54.4
237,->,257,-0.27625,64,15.2628125,15.3
252,->,259,0.50350,64,50.702449999999985,50.7
252,->,266,0.14325,64,4.104112499999999,4.1
253,->,261,0.21881,64,9.575563220000001,9.6
254,->,263,0.10333,64,2.13541778,2.1
254,->,265,0.11817,64,2.79282978,2.8
255,->,267,0.12809,64,3.2814096200000002,3.3
238,->,257,0.11546,65,2.6662023199999996,2.7
239,->,257,-0.11725,65,2.7495124999999994,2.7
252,->,259,-0.18180,65,6.6102479999999995,6.6
253,->,261,0.52742,65,55.634371279999996,55.6
253,->,262,0.26696,65,14.253528319999997,14.3
253,->,266,0.11631,65,2.70560322,2.7
249,->,258,0.42686,66,36.44189192,36.4
250,->,258,0.51718,66,53.49503048,53.5
253,->,264,0.13015,67,3.3878044999999997,3.4
254,->,264,0.66061,67,87.28111442000001,87.3
255,->,264,-0.13872,67,3.84864768,3.8
237,->,257,0.61151,68,74.78889602,74.8
252,->,259,0.19488,68,7.595642880000001,7.6
252,->,266,0.20170,68,8.136578,8.1
252,->,259,0.10038,69,2.0152288799999996,2.0
252,->,260,0.67843,69,92.05345297999999,92.1
236,->,256,-0.20957,70,8.78391698,8.8
255,->,267,0.62960,70,79.27923200000001,79.3
252,->,261,0.54732,71,59.911836480000005,59.9
252,->,262,-0.38396,71,29.48505632,29.5
254,->,267,0.10400,71,2.1632,2.2
252,->,261,0.34864,72,24.30996992,24.3
252,->,262,0.56929,72,64.81822082,64.8
254,->,267,0.13538,72,3.66554888,3.7
236,->,256,-0.18464,73,6.81838592,6.8
